id_transaccion,id_usuario,fecha,hora,gasto_promedio_usuario,hora_habitual_usuario,desviacion_hora,categoria,monto,ratio_monto_promedio,es_online,tipo_ip,intentos_ultimos_10_min,es_fraude
86998,605,2025-07-23 11:48:00,11,73.37,4,7,Salud,23.19,0.32,0,N/A,0.0,0
99063,5543,2025-07-23 11:48:00,11,27.26,10,1,Salud,30.28,1.11,1,Residencial,0.0,0
93510,2950,2025-07-23 11:49:00,11,12.03,13,2,Viajes,16.91,1.41,1,Residencial,0.0,0
17175,4223,2025-07-23 12:00:00,12,59.84,18,6,Supermercado,5.36,0.09,1,Residencial,0.0,0
17176,4223,2025-07-23 12:08:00,12,59.84,18,6,Salud,7.23,0.12,0,N/A,1.0,1
90941,3244,2025-07-23 12:09:00,12,39.07,12,0,Salud,2.95,0.08,0,N/A,0.0,0
68367,6329,2025-07-23 12:19:00,12,40.72,23,11,Supermercado,9.1,0.22,0,N/A,0.0,0
14394,784,2025-07-23 12:44:00,12,9.15,17,5,Salud,7.78,0.85,0,N/A,0.0,0
19662,9956,2025-07-23 12:47:00,12,102.58,9,3,Salud,14.87,0.14,1,Residencial,0.0,0
8917,4940,2025-07-23 12:49:00,12,157.65,22,10,Viajes,6.34,0.04,0,N/A,0.0,0
62760,1704,2025-07-23 12:50:00,12,69.79,13,1,Restaurante,41.64,0.6,1,Residencial,0.0,0
59879,3124,2025-07-23 12:50:00,12,26.71,8,4,Viajes,11.1,0.42,0,N/A,0.0,0
52270,8576,2025-07-23 12:57:00,12,31.81,21,9,Suscripciones,2.7,0.08,0,N/A,0.0,0
63972,4468,2025-07-23 13:00:00,13,31.24,18,5,Viajes,60.97,1.95,0,N/A,0.0,0
64071,8539,2025-07-23 13:14:00,13,67.7,21,8,Restaurante,42.99,0.64,0,N/A,0.0,0
30908,5857,2025-07-23 13:19:00,13,13.24,22,9,Suscripciones,10.02,0.76,1,Residencial,0.0,0
80306,309,2025-07-23 13:20:00,13,20.52,1,12,Viajes,45.41,2.21,1,Residencial,0.0,0
48478,7034,2025-07-23 13:20:00,13,10.08,2,11,Supermercado,37.18,3.69,1,Residencial,0.0,0
10273,7064,2025-07-23 13:25:00,13,7.18,14,1,Suscripciones,5.27,0.73,1,Residencial,0.0,0
38054,8618,2025-07-23 13:31:00,13,27.81,11,2,Suscripciones,7.39,0.27,1,Residencial,0.0,0
18705,976,2025-07-23 13:33:00,13,86.05,22,9,Electrónica,0.83,0.01,1,Residencial,0.0,0
76477,4320,2025-07-23 13:33:00,13,16.58,1,12,Viajes,15.36,0.93,1,Residencial,0.0,0
74487,3564,2025-07-23 13:35:00,13,15.16,17,4,Salud,59.0,3.89,1,Residencial,0.0,0
21924,6447,2025-07-23 13:36:00,13,12.12,15,2,Salud,29.3,2.42,1,Residencial,0.0,0
35281,3245,2025-07-23 13:43:00,13,51.44,13,0,Supermercado,5.97,0.12,1,Residencial,0.0,0
36382,5558,2025-07-23 13:44:00,13,9.1,7,6,Viajes,4.4,0.48,0,N/A,0.0,0
97720,9635,2025-07-23 13:52:00,13,23.55,6,7,Suscripciones,30.18,1.28,1,Residencial,0.0,0
39447,2163,2025-07-23 13:58:00,13,57.98,3,10,Restaurante,7.01,0.12,1,Residencial,0.0,0
39448,2163,2025-07-23 14:00:00,14,57.98,3,11,Restaurante,6.97,0.12,0,N/A,1.0,0
54337,3119,2025-07-23 14:01:00,14,16.82,17,3,Salud,5.18,0.31,0,N/A,0.0,0
94569,5838,2025-07-23 14:04:00,14,51.14,1,11,Viajes,7.42,0.15,1,Residencial,0.0,0
11429,5978,2025-07-23 14:08:00,14,131.3,8,6,Electrónica,5.4,0.04,0,N/A,0.0,0
50007,65,2025-07-23 14:14:00,14,10.54,22,8,Electrónica,6.11,0.58,0,N/A,0.0,0
37228,9446,2025-07-23 14:20:00,14,16.8,20,6,Suscripciones,110.51,6.58,0,N/A,0.0,0
3909,7082,2025-07-23 14:23:00,14,80.74,11,3,Supermercado,37.19,0.46,1,Residencial,0.0,0
90681,3483,2025-07-23 14:23:00,14,22.18,15,1,Viajes,89.45,4.03,1,Residencial,0.0,0
36405,166,2025-07-23 14:26:00,14,27.98,23,9,Electrónica,9.65,0.34,1,Residencial,0.0,0
31890,6908,2025-07-23 14:50:00,14,56.17,9,5,Electrónica,17.12,0.3,1,Residencial,0.0,0
49598,725,2025-07-23 14:57:00,14,7.48,21,7,Restaurante,31.96,4.27,1,Residencial,0.0,0
31891,6908,2025-07-23 15:01:00,15,56.17,9,6,Electrónica,16.26,0.29,1,Residencial,0.0,0
98051,2763,2025-07-23 15:02:00,15,25.54,6,9,Restaurante,7.97,0.31,0,N/A,0.0,0
65106,5811,2025-07-23 15:08:00,15,72.33,6,9,Electrónica,5.22,0.07,1,Residencial,0.0,0
36073,9234,2025-07-23 15:08:00,15,15.82,18,3,Suscripciones,18.1,1.14,1,Residencial,0.0,0
14051,363,2025-07-23 15:08:00,15,43.5,10,5,Restaurante,27.23,0.63,1,Residencial,0.0,0
64580,6854,2025-07-23 15:08:00,15,17.12,9,6,Viajes,40.28,2.35,0,N/A,0.0,0
41620,4258,2025-07-23 15:12:00,15,40.2,20,5,Suscripciones,17.38,0.43,1,Residencial,0.0,0
86290,8851,2025-07-23 15:14:00,15,53.65,0,9,Restaurante,16.05,0.3,1,Residencial,0.0,0
86291,8851,2025-07-23 15:16:00,15,53.65,0,9,Restaurante,13.09,0.24,1,Residencial,1.0,0
52346,7044,2025-07-23 15:17:00,15,49.94,2,11,Restaurante,28.12,0.56,1,Residencial,0.0,0
81368,9424,2025-07-23 15:19:00,15,23.22,16,1,Viajes,30.86,1.33,0,N/A,0.0,0
41621,4258,2025-07-23 15:19:00,15,40.2,20,5,Electrónica,27.89,0.69,1,Residencial,1.0,0
69414,2948,2025-07-23 15:30:00,15,81.49,2,11,Suscripciones,2.6,0.03,0,N/A,0.0,0
36758,3392,2025-07-23 15:39:00,15,28.99,14,1,Salud,5.31,0.18,1,Residencial,0.0,0
51272,2067,2025-07-23 15:55:00,15,181.65,11,4,Suscripciones,11.34,0.06,0,N/A,0.0,0
86811,6660,2025-07-23 15:57:00,15,38.39,11,4,Salud,8.59,0.22,0,N/A,0.0,0
37682,1412,2025-07-23 16:11:00,16,92.54,14,2,Suscripciones,2.33,0.03,0,N/A,0.0,0
64732,4059,2025-07-23 16:17:00,16,41.58,1,9,Electrónica,27.77,0.67,0,N/A,0.0,0
10380,24,2025-07-23 16:20:00,16,35.76,4,12,Viajes,9.91,0.28,1,Residencial,0.0,0
49185,7552,2025-07-23 16:22:00,16,25.69,21,5,Suscripciones,20.94,0.82,1,Residencial,0.0,0
16392,5092,2025-07-23 16:22:00,16,19.24,21,5,Viajes,19.77,1.03,1,Residencial,0.0,0
89237,4799,2025-07-23 16:33:00,16,6.28,23,7,Supermercado,61.63,9.81,0,N/A,0.0,0
6514,5617,2025-07-23 16:49:00,16,32.52,10,6,Salud,88.82,2.73,0,N/A,0.0,0
64501,6052,2025-07-23 16:50:00,16,28.15,23,7,Suscripciones,62.84,2.23,1,Residencial,0.0,0
19783,1535,2025-07-23 16:51:00,16,87.8,15,1,Electrónica,19.27,0.22,1,Residencial,0.0,0
72364,5248,2025-07-23 17:02:00,17,9.55,20,3,Suscripciones,19.43,2.03,1,Residencial,0.0,0
83275,3021,2025-07-23 17:10:00,17,18.95,8,9,Suscripciones,24.49,1.29,0,N/A,0.0,0
23734,8388,2025-07-23 17:16:00,17,9.55,16,1,Viajes,17.67,1.85,1,Residencial,0.0,0
17473,9132,2025-07-23 17:21:00,17,40.83,5,12,Electrónica,43.05,1.05,1,Residencial,0.0,0
94294,1993,2025-07-23 17:23:00,17,50.32,8,9,Viajes,11.99,0.24,0,N/A,0.0,0
57662,9518,2025-07-23 17:28:00,17,198.83,6,11,Viajes,9.27,0.05,1,Residencial,0.0,0
82871,2568,2025-07-23 17:34:00,17,16.33,6,11,Restaurante,3.65,0.22,1,Residencial,0.0,0
74468,9822,2025-07-23 17:38:00,17,27.92,19,2,Electrónica,86.97,3.11,0,N/A,0.0,0
61705,8566,2025-07-23 18:06:00,18,39.1,22,4,Restaurante,22.76,0.58,0,N/A,0.0,0
1015,3369,2025-07-23 18:06:00,18,70.57,15,3,Suscripciones,97.93,1.39,1,Datacenter,0.0,0
8157,7960,2025-07-23 18:08:00,18,57.43,23,5,Salud,6.38,0.11,0,N/A,0.0,0
4085,7958,2025-07-23 18:09:00,18,39.47,10,8,Suscripciones,24.53,0.62,1,Residencial,0.0,0
11611,8597,2025-07-23 18:14:00,18,40.15,13,5,Electrónica,13.74,0.34,1,Residencial,0.0,0
94191,8873,2025-07-23 18:15:00,18,35.36,1,7,Salud,10.97,0.31,1,Residencial,0.0,0
73589,7851,2025-07-23 18:16:00,18,35.4,19,1,Restaurante,25.09,0.71,0,N/A,0.0,0
52370,1979,2025-07-23 18:20:00,18,63.61,2,8,Supermercado,3.31,0.05,1,Residencial,0.0,0
73590,7851,2025-07-23 18:33:00,18,35.4,19,1,Electrónica,30.14,0.85,0,N/A,0.0,0
42215,5716,2025-07-23 18:41:00,18,30.03,17,1,Supermercado,20.4,0.68,1,Residencial,0.0,0
34576,1784,2025-07-23 18:48:00,18,21.7,2,8,Viajes,15.17,0.7,1,Residencial,0.0,0
82162,6769,2025-07-23 18:52:00,18,15.7,10,8,Electrónica,29.21,1.86,1,Residencial,0.0,0
46768,3892,2025-07-23 18:53:00,18,21.95,4,10,Viajes,49.02,2.23,0,N/A,0.0,0
50953,8066,2025-07-23 18:56:00,18,15.67,19,1,Electrónica,38.79,2.48,0,N/A,0.0,0
80743,2501,2025-07-23 18:59:00,18,14.44,10,8,Suscripciones,14.15,0.98,0,N/A,0.0,0
29665,5544,2025-07-23 19:10:00,19,18.61,6,11,Salud,10.52,0.57,1,Residencial,0.0,0
32709,6894,2025-07-23 19:12:00,19,52.91,19,0,Viajes,43.4,0.82,0,N/A,0.0,0
53099,5277,2025-07-23 19:13:00,19,212.74,6,11,Suscripciones,9.54,0.04,0,N/A,0.0,0
62505,3104,2025-07-23 19:20:00,19,30.63,10,9,Salud,20.42,0.67,0,N/A,0.0,0
59242,9744,2025-07-23 19:20:00,19,52.21,17,2,Restaurante,84.77,1.62,0,N/A,0.0,0
66582,1908,2025-07-23 19:24:00,19,117.98,0,5,Suscripciones,23.85,0.2,1,Residencial,0.0,0
48227,1963,2025-07-23 19:29:00,19,57.27,17,2,Salud,14.6,0.25,1,Residencial,0.0,0
19288,2520,2025-07-23 19:42:00,19,41.98,0,5,Viajes,52.31,1.25,0,N/A,0.0,0
86905,4994,2025-07-23 19:45:00,19,9.69,2,7,Viajes,37.68,3.89,0,N/A,0.0,0
57565,6012,2025-07-23 19:50:00,19,58.44,20,1,Viajes,13.48,0.23,1,Residencial,0.0,0
11784,8650,2025-07-23 19:54:00,19,56.35,22,3,Suscripciones,31.62,0.56,1,Residencial,0.0,0
86906,4994,2025-07-23 19:56:00,19,9.69,2,7,Salud,64.11,6.62,1,Residencial,0.0,1
88245,6574,2025-07-23 20:02:00,20,39.67,16,4,Salud,6.97,0.18,0,N/A,0.0,0
57566,6012,2025-07-23 20:03:00,20,58.44,20,0,Viajes,56.12,0.96,1,Residencial,0.0,0
82988,4236,2025-07-23 20:11:00,20,38.08,22,2,Salud,5.9,0.15,0,N/A,0.0,0
46349,4172,2025-07-23 20:11:00,20,5.48,7,11,Restaurante,2.72,0.5,0,N/A,0.0,0
95850,9592,2025-07-23 20:13:00,20,178.53,7,11,Salud,3.85,0.02,1,Residencial,0.0,0
3439,5723,2025-07-23 20:24:00,20,44.02,4,8,Restaurante,35.93,0.82,1,Residencial,0.0,0
57900,6584,2025-07-23 20:29:00,20,34.94,9,11,Supermercado,2.95,0.08,1,Residencial,0.0,0
82989,4236,2025-07-23 20:30:00,20,38.08,22,2,Supermercado,101.44,2.66,0,N/A,0.0,0
88131,5363,2025-07-23 20:33:00,20,80.47,9,11,Salud,13.71,0.17,0,N/A,0.0,0
90744,5487,2025-07-23 20:34:00,20,12.0,1,5,Suscripciones,1.88,0.16,0,N/A,0.0,0
13021,8456,2025-07-23 20:36:00,20,11.02,6,10,Salud,63.77,5.79,1,Residencial,0.0,0
38806,2931,2025-07-23 20:42:00,20,124.8,21,1,Salud,48.06,0.39,1,Tor,0.0,0
85006,167,2025-07-23 20:52:00,20,5.74,2,6,Salud,3.96,0.69,1,Residencial,0.0,0
14463,4909,2025-07-23 20:56:00,20,23.02,0,4,Restaurante,58.71,2.55,1,Residencial,0.0,0
64708,2368,2025-07-23 20:56:00,20,14.18,4,8,Salud,2.34,0.17,1,Residencial,0.0,0
76938,8370,2025-07-23 20:56:00,20,68.61,3,7,Salud,15.83,0.23,1,Residencial,0.0,0
85007,167,2025-07-23 20:59:00,20,5.74,2,6,Restaurante,8.1,1.41,1,Residencial,1.0,1
1152,5620,2025-07-23 21:02:00,21,29.79,20,1,Supermercado,22.36,0.75,0,N/A,0.0,0
24367,9075,2025-07-23 21:05:00,21,317.74,11,10,Suscripciones,17.01,0.05,1,Residencial,0.0,0
63538,2085,2025-07-23 21:05:00,21,36.79,4,7,Supermercado,53.53,1.46,1,Residencial,0.0,0
29987,6854,2025-07-23 21:10:00,21,17.12,9,12,Viajes,3.45,0.2,0,N/A,0.0,0
3660,3198,2025-07-23 21:14:00,21,48.67,4,7,Suscripciones,13.34,0.27,0,N/A,0.0,0
3661,3198,2025-07-23 21:16:00,21,48.67,4,7,Electrónica,31.17,0.64,0,N/A,1.0,1
68881,9834,2025-07-23 21:24:00,21,58.57,12,9,Restaurante,19.02,0.32,0,N/A,0.0,0
98358,9809,2025-07-23 21:26:00,21,50.23,11,10,Supermercado,13.15,0.26,0,N/A,0.0,0
29988,6854,2025-07-23 21:26:00,21,17.12,9,12,Restaurante,19.81,1.16,1,Residencial,0.0,0
800,6810,2025-07-23 21:34:00,21,21.04,7,10,Viajes,10.13,0.48,1,Residencial,0.0,0
56045,1167,2025-07-23 21:40:00,21,106.81,18,3,Restaurante,33.04,0.31,0,N/A,0.0,0
4512,6514,2025-07-23 21:45:00,21,77.32,12,9,Restaurante,10.43,0.13,0,N/A,0.0,0
86725,2602,2025-07-23 21:48:00,21,26.32,5,8,Viajes,229.14,8.71,1,Residencial,0.0,0
85856,3388,2025-07-23 21:54:00,21,67.72,13,8,Electrónica,37.92,0.56,1,Residencial,0.0,0
81865,2705,2025-07-23 21:55:00,21,38.36,14,7,Viajes,4.0,0.1,1,Residencial,0.0,0
51008,9560,2025-07-23 21:56:00,21,8.56,18,3,Suscripciones,41.34,4.83,1,Residencial,0.0,0
38899,8613,2025-07-23 22:00:00,22,20.28,4,6,Restaurante,12.25,0.6,0,N/A,0.0,0
57333,3068,2025-07-23 22:02:00,22,45.92,6,8,Restaurante,16.85,0.37,0,N/A,0.0,0
45349,5717,2025-07-23 22:06:00,22,15.32,11,11,Suscripciones,29.05,1.9,0,N/A,0.0,0
8571,2811,2025-07-23 22:06:00,22,8.76,12,10,Supermercado,22.34,2.55,1,Residencial,0.0,0
85857,3388,2025-07-23 22:08:00,22,67.72,13,9,Electrónica,8.39,0.12,1,Residencial,0.0,0
90130,7962,2025-07-23 22:09:00,22,25.77,15,7,Supermercado,4.42,0.17,0,N/A,0.0,0
4225,7176,2025-07-23 22:25:00,22,57.39,13,9,Salud,9.57,0.17,1,Residencial,0.0,0
44744,7873,2025-07-23 22:36:00,22,68.83,12,10,Salud,8.6,0.12,1,Residencial,0.0,0
48887,2263,2025-07-23 22:39:00,22,25.91,10,12,Salud,6.31,0.24,1,Residencial,0.0,0
39668,1333,2025-07-23 22:51:00,22,47.64,23,1,Electrónica,31.87,0.67,1,Residencial,0.0,0
356,6656,2025-07-23 22:55:00,22,21.73,23,1,Supermercado,8.79,0.4,0,N/A,0.0,0
76942,6698,2025-07-23 23:00:00,23,18.11,5,6,Viajes,31.08,1.72,1,Datacenter,0.0,1
27309,6087,2025-07-23 23:02:00,23,15.05,22,1,Suscripciones,11.9,0.79,0,N/A,0.0,0
16887,1376,2025-07-23 23:02:00,23,42.64,23,0,Salud,81.51,1.91,1,Residencial,0.0,0
73405,5111,2025-07-23 23:15:00,23,136.81,4,5,Viajes,10.03,0.07,1,Residencial,0.0,0
54951,8588,2025-07-23 23:29:00,23,57.42,10,11,Salud,5.27,0.09,0,N/A,0.0,0
98647,2190,2025-07-23 23:31:00,23,55.32,2,3,Salud,23.47,0.42,0,N/A,0.0,0
63519,3746,2025-07-23 23:35:00,23,14.46,3,4,Suscripciones,200.88,13.89,0,N/A,0.0,0
36063,8125,2025-07-23 23:35:00,23,79.66,11,12,Electrónica,14.0,0.18,1,Residencial,0.0,0
35283,297,2025-07-23 23:52:00,23,9.64,13,10,Salud,102.27,10.61,1,Residencial,0.0,0
44692,9914,2025-07-23 23:53:00,23,6.93,5,6,Electrónica,51.84,7.48,1,Residencial,0.0,0
78613,5894,2025-07-24 00:00:00,0,34.9,8,8,Viajes,17.61,0.5,0,N/A,0.0,0
8590,3689,2025-07-24 00:06:00,0,52.04,1,1,Restaurante,19.88,0.38,1,Residencial,0.0,0
54451,2219,2025-07-24 00:08:00,0,11.62,3,3,Suscripciones,43.74,3.76,0,N/A,0.0,0
84022,2383,2025-07-24 00:11:00,0,34.16,15,9,Electrónica,23.64,0.69,1,Residencial,0.0,0
81677,5403,2025-07-24 00:16:00,0,34.59,1,1,Restaurante,63.19,1.83,0,N/A,0.0,0
63245,972,2025-07-24 00:22:00,0,7.06,17,7,Electrónica,25.03,3.55,1,Residencial,0.0,0
69103,917,2025-07-24 00:28:00,0,70.92,5,5,Supermercado,13.56,0.19,1,Residencial,0.0,0
63246,972,2025-07-24 00:30:00,0,7.06,17,7,Viajes,60.9,8.63,0,N/A,1.0,1
35951,3039,2025-07-24 00:33:00,0,11.41,18,6,Electrónica,46.7,4.09,1,Residencial,0.0,0
34290,5898,2025-07-24 00:36:00,0,277.25,2,2,Suscripciones,25.03,0.09,0,N/A,0.0,0
94489,7,2025-07-24 00:40:00,0,19.58,15,9,Salud,6.21,0.32,0,N/A,0.0,0
18926,8450,2025-07-24 00:42:00,0,45.59,15,9,Suscripciones,10.0,0.22,1,Residencial,0.0,0
84727,5369,2025-07-24 00:49:00,0,23.77,11,11,Viajes,11.63,0.49,0,N/A,0.0,0
79823,2140,2025-07-24 00:52:00,0,20.36,13,11,Supermercado,16.16,0.79,0,N/A,0.0,0
32960,8630,2025-07-24 00:52:00,0,16.84,18,6,Viajes,9.16,0.54,0,N/A,0.0,0
79824,2140,2025-07-24 00:57:00,0,20.36,13,11,Suscripciones,12.78,0.63,0,N/A,1.0,1
24553,2490,2025-07-24 01:01:00,1,27.06,19,6,Electrónica,9.39,0.35,1,Residencial,0.0,0
23795,1075,2025-07-24 01:03:00,1,48.12,22,3,Restaurante,19.08,0.4,0,N/A,0.0,0
64010,5153,2025-07-24 01:06:00,1,28.54,16,9,Supermercado,2.4,0.08,0,N/A,0.0,0
39252,942,2025-07-24 01:11:00,1,23.63,8,7,Suscripciones,55.24,2.34,1,Residencial,0.0,0
27598,1677,2025-07-24 01:15:00,1,33.8,5,4,Suscripciones,28.43,0.84,1,Residencial,0.0,0
53639,6192,2025-07-24 01:21:00,1,116.33,10,9,Viajes,5.68,0.05,1,Residencial,0.0,0
96187,2696,2025-07-24 01:26:00,1,7.96,13,12,Restaurante,26.26,3.3,1,Residencial,0.0,1
81638,97,2025-07-24 01:27:00,1,51.77,16,9,Suscripciones,11.12,0.21,0,N/A,0.0,0
170,3764,2025-07-24 01:28:00,1,14.15,20,5,Restaurante,25.17,1.78,0,N/A,0.0,0
66412,9828,2025-07-24 01:28:00,1,37.94,16,9,Viajes,52.55,1.39,1,Residencial,0.0,0
15215,8735,2025-07-24 01:36:00,1,22.01,15,10,Salud,62.96,2.86,1,Residencial,0.0,0
80371,3997,2025-07-24 01:37:00,1,11.55,8,7,Salud,31.82,2.75,0,N/A,0.0,0
62169,2395,2025-07-24 01:38:00,1,29.66,8,7,Viajes,4.92,0.17,1,Residencial,0.0,0
24104,8711,2025-07-24 01:39:00,1,23.18,23,2,Viajes,33.99,1.47,0,N/A,0.0,0
21846,7229,2025-07-24 01:39:00,1,17.57,8,7,Suscripciones,20.45,1.16,0,N/A,0.0,0
28192,9513,2025-07-24 01:51:00,1,61.6,19,6,Suscripciones,6.73,0.11,0,N/A,0.0,0
42469,8451,2025-07-24 01:55:00,1,42.06,20,5,Suscripciones,7.37,0.18,1,Residencial,0.0,0
49066,3475,2025-07-24 02:07:00,2,42.01,15,11,Suscripciones,30.37,0.72,1,Residencial,0.0,0
87263,2432,2025-07-24 02:08:00,2,34.14,21,5,Supermercado,21.45,0.63,1,Tor,0.0,0
87264,2432,2025-07-24 02:09:00,2,34.14,21,5,Electrónica,47.75,1.4,1,Residencial,1.0,0
92843,8391,2025-07-24 02:13:00,2,89.38,14,12,Suscripciones,12.83,0.14,1,Residencial,0.0,0
13179,2781,2025-07-24 02:17:00,2,17.57,6,4,Salud,9.64,0.55,0,N/A,0.0,0
72748,9505,2025-07-24 02:21:00,2,39.49,14,12,Supermercado,21.82,0.55,0,N/A,0.0,0
39498,2968,2025-07-24 02:26:00,2,38.53,18,8,Restaurante,94.13,2.44,0,N/A,0.0,0
13655,6284,2025-07-24 02:28:00,2,64.45,23,3,Viajes,53.64,0.83,0,N/A,0.0,0
75997,8863,2025-07-24 02:29:00,2,82.44,2,0,Viajes,7.23,0.09,1,Residencial,0.0,0
82152,2246,2025-07-24 02:36:00,2,27.39,6,4,Suscripciones,25.99,0.95,1,Residencial,0.0,0
43148,5128,2025-07-24 02:38:00,2,26.81,18,8,Supermercado,50.99,1.9,0,N/A,0.0,0
73393,762,2025-07-24 02:38:00,2,61.97,22,4,Supermercado,21.54,0.35,1,Residencial,0.0,0
70240,8121,2025-07-24 02:44:00,2,44.89,15,11,Electrónica,61.83,1.38,0,N/A,0.0,0
12573,9690,2025-07-24 02:44:00,2,25.56,7,5,Salud,92.66,3.63,1,Residencial,0.0,0
75622,5450,2025-07-24 02:46:00,2,63.86,8,6,Electrónica,15.04,0.24,1,Residencial,0.0,0
82260,2827,2025-07-24 02:46:00,2,25.19,15,11,Salud,144.16,5.72,1,Residencial,0.0,0
73878,9151,2025-07-24 02:47:00,2,14.62,17,9,Viajes,6.05,0.41,1,Residencial,0.0,0
60206,8714,2025-07-24 02:58:00,2,18.2,10,8,Suscripciones,21.21,1.17,1,Residencial,0.0,0
39719,743,2025-07-24 03:04:00,3,32.67,5,2,Electrónica,15.69,0.48,0,N/A,0.0,0
32259,9115,2025-07-24 03:06:00,3,34.32,17,10,Electrónica,100.56,2.93,1,Residencial,0.0,0
30039,4329,2025-07-24 03:07:00,3,35.6,23,4,Supermercado,6.97,0.2,1,Residencial,0.0,0
46122,2922,2025-07-24 03:13:00,3,7.77,13,10,Viajes,10.32,1.33,0,N/A,0.0,0
54206,4696,2025-07-24 03:16:00,3,81.22,22,5,Suscripciones,132.35,1.63,0,N/A,0.0,0
46935,9983,2025-07-24 03:20:00,3,109.02,5,2,Supermercado,6.5,0.06,1,Residencial,0.0,0
6766,3934,2025-07-24 03:25:00,3,11.55,19,8,Salud,80.93,7.01,0,N/A,0.0,0
50326,9851,2025-07-24 03:29:00,3,50.71,5,2,Restaurante,4.84,0.1,1,Residencial,0.0,0
42312,1610,2025-07-24 03:30:00,3,52.27,20,7,Suscripciones,8.78,0.17,1,Residencial,0.0,0
63817,2065,2025-07-24 03:33:00,3,28.78,21,6,Salud,302.91,10.53,1,Residencial,0.0,0
78216,7661,2025-07-24 04:04:00,4,41.83,15,11,Supermercado,32.69,0.78,0,N/A,0.0,0
91496,8039,2025-07-24 04:10:00,4,75.71,15,11,Restaurante,13.81,0.18,1,Residencial,0.0,0
31527,9579,2025-07-24 04:13:00,4,12.16,3,1,Viajes,50.74,4.17,0,N/A,0.0,0
6076,5819,2025-07-24 04:20:00,4,14.09,9,5,Supermercado,25.58,1.82,0,N/A,0.0,0
51700,2638,2025-07-24 04:32:00,4,51.29,13,9,Suscripciones,4.51,0.09,1,Residencial,0.0,0
32111,7236,2025-07-24 04:36:00,4,43.11,9,5,Electrónica,4.13,0.1,0,N/A,0.0,0
54224,5618,2025-07-24 04:38:00,4,16.79,6,2,Electrónica,13.22,0.79,0,N/A,0.0,0
99783,6000,2025-07-24 04:48:00,4,5.27,9,5,Restaurante,4.74,0.9,0,N/A,0.0,0
29041,1730,2025-07-24 04:52:00,4,19.18,11,7,Restaurante,99.72,5.2,0,N/A,0.0,1
9426,7771,2025-07-24 04:59:00,4,72.48,11,7,Restaurante,66.16,0.91,0,N/A,0.0,0
13798,9128,2025-07-24 05:00:00,5,16.31,19,10,Restaurante,20.77,1.27,0,N/A,0.0,0
94134,4964,2025-07-24 05:11:00,5,100.37,15,10,Suscripciones,15.62,0.16,0,N/A,0.0,0
23666,8354,2025-07-24 05:12:00,5,14.28,11,6,Salud,10.32,0.72,1,Residencial,0.0,0
23667,8354,2025-07-24 05:17:00,5,14.28,11,6,Viajes,29.73,2.08,1,Residencial,1.0,0
38046,5077,2025-07-24 05:19:00,5,27.11,17,12,Electrónica,28.89,1.07,1,Residencial,0.0,0
82369,6974,2025-07-24 05:30:00,5,14.48,8,3,Suscripciones,26.13,1.8,1,Residencial,0.0,0
71665,8865,2025-07-24 05:35:00,5,173.73,12,7,Electrónica,54.78,0.32,0,N/A,0.0,0
52607,9740,2025-07-24 05:45:00,5,17.92,23,6,Supermercado,50.71,2.83,0,N/A,0.0,0
25252,4797,2025-07-24 06:01:00,6,31.17,12,6,Electrónica,112.49,3.61,0,N/A,0.0,0
39728,2239,2025-07-24 06:05:00,6,4.8,1,5,Supermercado,124.12,25.86,1,Residencial,0.0,0
12538,3730,2025-07-24 06:06:00,6,45.43,21,9,Salud,41.98,0.92,0,N/A,0.0,0
65932,7162,2025-07-24 06:14:00,6,40.01,19,11,Restaurante,5.16,0.13,1,Residencial,0.0,0
55728,7628,2025-07-24 06:24:00,6,13.19,13,7,Electrónica,12.15,0.92,0,N/A,0.0,0
27243,9894,2025-07-24 06:26:00,6,80.5,17,11,Supermercado,153.56,1.91,1,Residencial,0.0,0
2782,8334,2025-07-24 06:26:00,6,36.65,22,8,Supermercado,11.7,0.32,1,Residencial,0.0,0
43875,5076,2025-07-24 06:39:00,6,61.03,16,10,Supermercado,9.28,0.15,0,N/A,0.0,0
84058,6943,2025-07-24 06:42:00,6,70.0,6,0,Restaurante,3.86,0.06,1,Residencial,0.0,0
97917,6970,2025-07-24 06:55:00,6,32.82,13,7,Supermercado,132.26,4.03,1,Residencial,0.0,0
84949,7232,2025-07-24 07:02:00,7,24.82,2,5,Restaurante,3.54,0.14,0,N/A,0.0,0
90240,9283,2025-07-24 07:06:00,7,134.9,22,9,Suscripciones,79.13,0.59,1,Residencial,0.0,0
79640,6012,2025-07-24 07:09:00,7,58.44,20,11,Salud,8.79,0.15,0,N/A,0.0,0
90162,9259,2025-07-24 07:11:00,7,20.09,4,3,Viajes,5.98,0.3,1,Residencial,0.0,0
31010,5588,2025-07-24 07:16:00,7,109.11,10,3,Supermercado,48.89,0.45,0,N/A,0.0,0
79416,9727,2025-07-24 07:21:00,7,44.25,23,8,Salud,24.5,0.55,0,N/A,0.0,0
15275,2803,2025-07-24 07:23:00,7,56.53,10,3,Suscripciones,48.13,0.85,1,Residencial,0.0,0
20600,5274,2025-07-24 07:26:00,7,22.85,13,6,Suscripciones,53.17,2.33,0,N/A,0.0,0
28629,3087,2025-07-24 07:33:00,7,32.46,17,10,Electrónica,76.9,2.37,0,N/A,0.0,0
31084,3068,2025-07-24 07:35:00,7,45.92,6,1,Electrónica,11.1,0.24,1,Residencial,0.0,0
