id_transaccion,id_usuario,fecha,hora,dias_antiguedad_cuenta,email_verificado,pais_emision,pais_pago,es_online,monto,uso_vpn_proxy,es_fraude
24113,7596,2025-05-10 23:20:00,23,564,1,España,Vietnam,0,25.53,0,0
14866,4703,2025-05-10 23:23:00,23,1096,0,España,Vietnam,1,90.21,1,1
13632,1868,2025-05-10 23:27:00,23,1212,0,España,España,1,42.86,0,0
14522,5443,2025-05-10 23:47:00,23,532,1,España,Nigeria,1,21.27,0,0
47882,5668,2025-05-11 00:04:00,0,718,1,España,Bangladesh,0,144.43,0,0
1285,4078,2025-05-11 00:10:00,0,1010,1,España,México,1,15.22,0,0
22753,7815,2025-05-11 00:13:00,0,741,0,España,Italia,1,15.54,0,0
49273,4861,2025-05-11 00:16:00,0,1480,0,España,Japón,1,104.42,1,0
24667,9062,2025-05-11 00:19:00,0,122,0,España,Reino Unido,0,554.88,0,0
15700,7392,2025-05-11 00:23:00,0,1043,1,España,España,0,14.54,0,0
36086,7870,2025-05-11 00:25:00,0,1353,0,España,Nigeria,0,143.07,0,0
20503,5436,2025-05-11 00:32:00,0,1136,1,España,Brasil,1,23.68,1,0
27637,5881,2025-05-11 00:37:00,0,844,1,España,España,1,45.88,0,0
5684,4000,2025-05-11 00:56:00,0,471,1,España,India,0,72.45,0,0
45392,4622,2025-05-11 01:05:00,1,888,1,España,Alemania,0,15.45,0,0
38637,3406,2025-05-11 01:12:00,1,314,1,España,Vietnam,1,99.31,0,0
29377,7049,2025-05-11 01:14:00,1,144,1,España,Portugal,0,32.61,0,0
9428,1808,2025-05-11 01:19:00,1,1190,1,España,Vietnam,0,8.7,0,0
46151,1899,2025-05-11 01:27:00,1,1133,1,España,Alemania,1,171.68,0,0
18205,363,2025-05-11 01:53:00,1,860,1,España,Japón,1,46.28,1,0
45037,9913,2025-05-11 02:06:00,2,274,1,España,Italia,0,50.74,0,0
29424,1857,2025-05-11 02:30:00,2,778,1,España,Bangladesh,0,24.52,0,0
42936,7100,2025-05-11 02:50:00,2,354,1,España,Alemania,1,35.6,0,0
36366,4270,2025-05-11 02:50:00,2,374,1,España,México,1,297.43,0,0
23934,2404,2025-05-11 03:01:00,3,1101,1,España,Nigeria,1,10.92,0,0
43267,6733,2025-05-11 03:08:00,3,592,1,España,Vietnam,1,101.02,0,0
29726,1620,2025-05-11 03:21:00,3,640,1,España,Vietnam,1,21.43,0,0
8480,6573,2025-05-11 03:48:00,3,474,0,España,Reino Unido,0,71.43,0,0
33456,6572,2025-05-11 03:52:00,3,816,1,España,Vietnam,0,44.34,0,0
16112,5606,2025-05-11 03:55:00,3,1253,1,España,Rusia,0,160.28,0,0
4935,4590,2025-05-11 04:10:00,4,636,1,España,Brasil,1,17.5,0,0
17211,3531,2025-05-11 04:13:00,4,1178,1,España,Japón,0,107.86,0,0
26740,8128,2025-05-11 04:20:00,4,876,1,España,Ucrania,1,56.63,1,0
29050,4489,2025-05-11 04:21:00,4,983,1,España,Ucrania,1,44.23,0,0
7799,7422,2025-05-11 04:24:00,4,429,1,España,Japón,0,15.41,0,0
31220,6626,2025-05-11 04:31:00,4,1079,1,España,Nigeria,1,42.52,0,0
14497,2961,2025-05-11 04:46:00,4,7,1,España,Japón,1,15.36,0,0
22342,3167,2025-05-11 04:48:00,4,420,1,España,España,1,22.3,0,0
25071,5518,2025-05-11 04:54:00,4,594,1,España,Reino Unido,1,10.32,1,0
29535,5504,2025-05-11 05:22:00,5,1462,1,España,Ucrania,0,33.21,0,0
9845,9906,2025-05-11 05:35:00,5,1401,1,España,India,1,6.54,0,0
30974,9040,2025-05-11 05:45:00,5,1330,1,España,España,1,40.15,0,0
43651,316,2025-05-11 05:53:00,5,479,0,España,Reino Unido,1,590.15,0,0
464,8276,2025-05-11 06:03:00,6,1347,1,España,Brasil,1,55.18,0,0
22204,2096,2025-05-11 06:15:00,6,322,1,España,Bangladesh,0,33.72,0,0
38853,8604,2025-05-11 06:17:00,6,1489,1,España,Bangladesh,0,26.98,0,0
46115,5293,2025-05-11 06:23:00,6,603,1,España,México,0,103.85,0,0
4162,8872,2025-05-11 06:38:00,6,202,1,España,España,1,104.3,0,0
3332,2935,2025-05-11 06:44:00,6,1051,0,España,Brasil,1,34.85,0,0
623,1236,2025-05-11 07:08:00,7,1211,1,España,Portugal,1,48.76,1,0
23198,8633,2025-05-11 07:13:00,7,1346,0,España,Nigeria,1,41.98,0,0
12087,763,2025-05-11 07:24:00,7,395,1,España,Bangladesh,1,48.26,1,1
9936,112,2025-05-11 07:26:00,7,731,1,España,Brasil,1,127.36,0,0
5449,5459,2025-05-11 07:27:00,7,906,1,España,Vietnam,1,19.87,0,0
6683,8294,2025-05-11 07:35:00,7,1194,0,España,Reino Unido,1,8.79,1,0
25460,5840,2025-05-11 07:40:00,7,911,1,España,Vietnam,1,16.49,0,0
47996,3455,2025-05-11 07:52:00,7,1197,1,España,Rusia,1,12.88,0,0
49576,3204,2025-05-11 08:03:00,8,1026,1,España,Rusia,0,19.47,0,0
37881,3427,2025-05-11 08:28:00,8,1343,1,España,Rusia,0,38.37,0,0
2072,7351,2025-05-11 08:30:00,8,361,1,España,Rusia,0,55.67,0,0
48442,6994,2025-05-11 08:49:00,8,1089,0,España,Alemania,1,87.2,0,0
4872,9628,2025-05-11 09:31:00,9,51,1,España,Bangladesh,0,45.39,0,0
40075,9148,2025-05-11 09:31:00,9,1426,1,España,Vietnam,1,53.23,0,0
48463,9887,2025-05-11 09:32:00,9,721,1,España,México,1,23.63,1,0
30792,8376,2025-05-11 09:56:00,9,168,0,España,Alemania,1,74.12,0,0
13081,5482,2025-05-11 10:05:00,10,578,1,España,Ucrania,0,29.25,0,0
21879,4456,2025-05-11 10:23:00,10,364,0,España,India,1,63.42,0,0
13908,7298,2025-05-11 10:40:00,10,910,1,España,Vietnam,1,81.87,0,0
38211,2996,2025-05-11 10:58:00,10,80,1,España,Nigeria,1,115.37,0,0
10639,4747,2025-05-11 11:17:00,11,162,0,España,Nigeria,1,30.15,1,0
32471,9863,2025-05-11 11:24:00,11,148,1,España,India,1,23.92,0,0
30072,725,2025-05-11 11:55:00,11,1393,1,España,Alemania,0,8.55,0,0
40190,6009,2025-05-11 12:00:00,12,995,1,España,Rusia,0,67.05,0,0
48056,5987,2025-05-11 12:00:00,12,1380,0,España,India,1,74.91,0,0
3526,9102,2025-05-11 12:01:00,12,670,1,España,Japón,1,10.95,0,0
42514,5283,2025-05-11 12:02:00,12,168,1,España,Reino Unido,1,98.26,0,0
12431,805,2025-05-11 12:14:00,12,696,1,España,India,1,39.8,0,0
32399,7851,2025-05-11 12:17:00,12,541,1,España,Nigeria,1,70.58,0,0
4650,5894,2025-05-11 12:34:00,12,1278,0,España,España,1,23.2,0,0
31165,3046,2025-05-11 12:36:00,12,356,1,España,Ucrania,1,29.36,0,0
16196,2844,2025-05-11 12:44:00,12,947,1,España,Nigeria,1,18.08,0,0
13592,1557,2025-05-11 12:45:00,12,936,0,España,Japón,0,22.52,0,0
17586,369,2025-05-11 12:53:00,12,1173,1,España,Brasil,1,27.03,0,0
49475,766,2025-05-11 12:54:00,12,1408,1,España,Vietnam,1,122.46,0,0
31687,7449,2025-05-11 13:11:00,13,1030,0,España,Portugal,1,95.03,1,0
41407,9879,2025-05-11 13:16:00,13,314,1,España,Rusia,1,38.42,0,0
1522,8699,2025-05-11 13:34:00,13,268,1,España,España,1,159.31,0,0
40620,7577,2025-05-11 14:04:00,14,1277,1,España,India,1,70.56,0,0
48511,8897,2025-05-11 14:12:00,14,254,1,España,India,1,40.13,0,0
14032,3752,2025-05-11 14:17:00,14,73,1,España,Nigeria,0,77.83,0,0
26475,5817,2025-05-11 14:19:00,14,833,1,España,Alemania,1,20.92,0,0
7765,8921,2025-05-11 14:29:00,14,1419,1,España,Bangladesh,1,11.55,0,0
15971,8385,2025-05-11 14:48:00,14,232,1,España,México,0,24.32,0,0
40140,308,2025-05-11 14:56:00,14,413,1,España,México,1,40.82,0,0
13431,9459,2025-05-11 15:04:00,15,1364,0,España,Francia,1,6.68,0,0
45132,4253,2025-05-11 15:33:00,15,1481,1,España,Japón,1,8.82,0,0
40147,8345,2025-05-11 15:51:00,15,290,1,España,Francia,0,16.43,0,0
12684,7114,2025-05-11 16:46:00,16,579,1,España,Brasil,1,4.19,0,0
25084,4783,2025-05-11 16:47:00,16,723,0,España,India,1,131.72,0,0
13724,5750,2025-05-11 16:50:00,16,556,1,España,Ucrania,1,210.61,0,0
33624,1395,2025-05-11 16:54:00,16,1095,1,España,India,1,26.0,0,0
31677,2658,2025-05-11 16:58:00,16,1211,1,España,Bangladesh,1,37.4,0,0
5524,1804,2025-05-11 17:01:00,17,1479,1,España,Rusia,1,74.01,0,0
26753,4643,2025-05-11 17:06:00,17,1330,1,España,Italia,1,17.8,0,0
30238,4531,2025-05-11 17:07:00,17,518,1,España,Portugal,1,25.21,0,0
10335,1666,2025-05-11 17:42:00,17,1139,0,España,Reino Unido,1,15.16,0,0
15132,919,2025-05-11 17:59:00,17,424,1,España,Ucrania,1,155.07,1,0
27020,9367,2025-05-11 18:17:00,18,144,0,España,Italia,0,26.35,0,0
12342,5957,2025-05-11 18:17:00,18,500,0,España,Ucrania,0,48.78,0,0
27555,3394,2025-05-11 18:22:00,18,1227,1,España,Ucrania,1,37.05,0,0
9208,2919,2025-05-11 18:25:00,18,163,1,España,India,1,30.7,0,0
49495,9814,2025-05-11 18:27:00,18,49,1,España,Ucrania,1,31.48,0,0
30210,3645,2025-05-11 18:27:00,18,513,1,España,Francia,1,19.34,0,0
49021,4721,2025-05-11 18:31:00,18,346,1,España,India,1,9.19,0,0
49545,7555,2025-05-11 18:37:00,18,1086,1,España,Bangladesh,0,42.47,0,0
49303,341,2025-05-11 18:40:00,18,981,1,España,India,0,177.84,0,0
25146,9585,2025-05-11 18:47:00,18,140,1,España,Vietnam,1,31.62,0,0
11180,8049,2025-05-11 18:57:00,18,138,1,España,Japón,1,16.91,0,0
25603,4554,2025-05-11 18:58:00,18,321,0,España,Alemania,1,21.72,1,0
22745,1006,2025-05-11 19:09:00,19,423,1,España,Vietnam,1,42.16,1,0
43286,5002,2025-05-11 19:10:00,19,810,1,España,México,1,69.1,1,1
21186,9272,2025-05-11 19:22:00,19,1496,0,España,Brasil,1,28.52,0,0
39469,2369,2025-05-11 19:47:00,19,486,1,España,Vietnam,1,83.77,1,0
14864,7506,2025-05-11 19:52:00,19,292,0,España,México,1,5.09,1,0
29243,3441,2025-05-11 19:58:00,19,502,1,España,Japón,0,10.17,0,0
25105,1751,2025-05-11 20:05:00,20,625,1,España,Vietnam,1,20.78,0,0
17487,2810,2025-05-11 20:18:00,20,934,0,España,Rusia,1,19.62,1,1
32318,2748,2025-05-11 20:29:00,20,951,0,España,Brasil,0,17.43,0,0
1797,3902,2025-05-11 20:56:00,20,594,1,España,Vietnam,1,30.85,0,0
29541,8317,2025-05-11 21:07:00,21,1349,1,España,Brasil,0,23.06,0,0
14140,7440,2025-05-11 21:07:00,21,24,1,España,Ucrania,1,72.98,1,0
7005,7427,2025-05-11 21:27:00,21,489,1,España,Italia,1,18.96,0,0
15428,4656,2025-05-11 21:29:00,21,1321,1,España,Vietnam,0,47.68,0,0
3735,4263,2025-05-11 21:30:00,21,76,1,España,Brasil,1,17.12,0,0
19337,137,2025-05-11 21:39:00,21,1404,0,España,España,0,20.23,0,0
38690,2114,2025-05-11 21:40:00,21,1433,1,España,México,0,14.71,0,0
6632,2158,2025-05-11 21:45:00,21,316,1,España,Bangladesh,1,2.89,0,0
17736,6075,2025-05-11 21:51:00,21,109,1,España,Ucrania,0,30.16,0,0
49871,2168,2025-05-11 22:31:00,22,171,1,España,India,1,24.92,0,0
43444,1160,2025-05-11 22:44:00,22,1026,0,España,Bangladesh,1,60.4,0,0
41259,6714,2025-05-11 22:48:00,22,844,1,España,Brasil,1,82.32,1,1
41845,4872,2025-05-11 23:23:00,23,1242,1,España,Alemania,1,31.48,0,0
41837,2753,2025-05-11 23:42:00,23,1037,1,España,Portugal,1,46.7,0,0
11699,7618,2025-05-11 23:49:00,23,1336,1,España,Nigeria,0,223.63,0,0
26641,3513,2025-05-11 23:55:00,23,1298,0,España,Bangladesh,1,40.16,0,0
11803,7006,2025-05-12 00:04:00,0,416,1,España,Alemania,1,84.84,0,0
47194,675,2025-05-12 00:06:00,0,899,1,España,Brasil,0,38.9,0,0
29005,8088,2025-05-12 00:16:00,0,493,1,España,Nigeria,0,19.98,0,0
10689,5566,2025-05-12 00:34:00,0,563,1,España,Vietnam,1,123.6,0,0
18457,8737,2025-05-12 00:51:00,0,1232,1,España,Bangladesh,0,26.35,0,0
13455,1862,2025-05-12 01:04:00,1,1177,1,España,Japón,1,37.25,0,0
21611,4896,2025-05-12 01:17:00,1,1479,1,España,México,1,5.73,1,0
12733,1324,2025-05-12 01:26:00,1,287,1,España,Alemania,1,10.91,0,0
32658,9260,2025-05-12 01:27:00,1,727,1,España,Italia,0,41.89,0,0
8085,2629,2025-05-12 01:28:00,1,1062,1,España,Ucrania,1,4.09,0,0
40971,1846,2025-05-12 01:49:00,1,795,1,España,Rusia,1,35.46,0,0
686,7877,2025-05-12 01:51:00,1,1422,1,España,Brasil,1,4.04,0,0
28291,7747,2025-05-12 02:06:00,2,1435,1,España,Rusia,1,82.81,1,1
10168,6571,2025-05-12 02:28:00,2,853,0,España,Francia,0,347.72,0,0
30666,6274,2025-05-12 02:31:00,2,477,1,España,Reino Unido,1,33.99,1,0
5541,3065,2025-05-12 02:39:00,2,1217,1,España,Vietnam,1,26.53,0,0
34788,4752,2025-05-12 02:52:00,2,1024,1,España,Nigeria,1,22.66,0,0
2051,4150,2025-05-12 03:27:00,3,189,1,España,India,0,114.29,0,0
33473,6375,2025-05-12 03:28:00,3,1382,1,España,Nigeria,1,13.47,1,0
7422,7808,2025-05-12 03:48:00,3,397,1,España,Portugal,1,33.04,0,0
19298,2597,2025-05-12 03:49:00,3,600,1,España,Brasil,1,11.46,0,0
18366,8925,2025-05-12 03:53:00,3,1217,1,España,Japón,0,26.42,0,0
15903,5243,2025-05-12 03:54:00,3,294,1,España,México,1,21.45,0,0
39172,9806,2025-05-12 03:55:00,3,239,1,España,Vietnam,1,272.99,1,0
41236,4852,2025-05-12 03:56:00,3,1372,1,España,India,1,3.63,0,0
36356,3997,2025-05-12 04:14:00,4,944,1,España,Japón,1,120.06,0,0
37129,2196,2025-05-12 04:32:00,4,1287,1,España,Vietnam,1,37.38,1,0
25504,3441,2025-05-12 04:41:00,4,502,1,España,Bangladesh,1,17.88,1,0
12519,3665,2025-05-12 04:49:00,4,1419,1,España,Brasil,1,9.51,0,0
3489,7517,2025-05-12 04:58:00,4,172,1,España,Nigeria,1,15.59,0,0
32080,9637,2025-05-12 05:04:00,5,1481,1,España,Rusia,1,48.7,0,0
42457,504,2025-05-12 05:15:00,5,1319,1,España,Ucrania,1,32.8,0,0
21260,1039,2025-05-12 05:21:00,5,121,1,España,Portugal,0,88.51,0,0
13881,3399,2025-05-12 05:52:00,5,337,1,España,Italia,1,34.73,0,0
28276,3728,2025-05-12 05:56:00,5,1226,1,España,Ucrania,1,7.43,0,0
30978,3652,2025-05-12 06:01:00,6,561,0,España,España,0,15.03,0,0
2229,158,2025-05-12 06:04:00,6,1037,1,España,Rusia,1,22.84,0,0
25367,7204,2025-05-12 06:07:00,6,480,1,España,Alemania,0,17.75,0,0
31804,25,2025-05-12 06:09:00,6,1442,0,España,Brasil,1,33.06,0,0
17807,6421,2025-05-12 06:16:00,6,551,1,España,México,1,50.63,0,0
6739,4768,2025-05-12 06:52:00,6,550,1,España,Alemania,1,29.77,0,0
26540,1303,2025-05-12 06:53:00,6,1126,1,España,Japón,1,12.27,0,0
17076,408,2025-05-12 07:00:00,7,1381,1,España,Japón,0,36.62,0,0
34197,5079,2025-05-12 07:05:00,7,1032,1,España,Alemania,1,62.59,0,0
7410,5406,2025-05-12 07:13:00,7,875,0,España,Brasil,1,33.27,0,0
32993,781,2025-05-12 07:26:00,7,765,1,España,Francia,1,32.11,0,0
1054,1506,2025-05-12 07:29:00,7,78,1,España,Rusia,1,62.23,0,0
21052,6723,2025-05-12 07:39:00,7,80,0,España,Nigeria,1,6.82,0,0
10381,6186,2025-05-12 07:43:00,7,1309,1,España,India,1,44.87,0,0
39038,1559,2025-05-12 07:57:00,7,799,1,España,Ucrania,1,32.95,0,0
25761,3003,2025-05-12 08:01:00,8,695,1,España,Nigeria,1,50.17,0,0
14391,594,2025-05-12 08:03:00,8,418,1,España,España,1,32.76,1,0
1327,6011,2025-05-12 08:19:00,8,1001,1,España,Rusia,0,132.26,0,0
4119,290,2025-05-12 08:19:00,8,215,1,España,Bangladesh,0,18.44,0,0
49140,2016,2025-05-12 08:39:00,8,923,1,España,Italia,1,13.48,1,0
49654,1635,2025-05-12 08:39:00,8,595,1,España,Bangladesh,1,23.33,0,0
9630,6948,2025-05-12 08:47:00,8,1324,1,España,Alemania,1,54.34,0,0
9675,7834,2025-05-12 09:36:00,9,776,0,España,Japón,0,27.22,0,0
36450,5192,2025-05-12 09:39:00,9,124,1,España,Portugal,0,105.17,0,0
24044,1097,2025-05-12 10:03:00,10,262,1,España,Italia,1,173.81,0,0
36406,8363,2025-05-12 10:04:00,10,454,0,España,Rusia,1,23.4,0,0
22537,9587,2025-05-12 10:09:00,10,172,1,España,Ucrania,1,86.41,0,0
45172,5545,2025-05-12 10:36:00,10,854,1,España,India,0,10.03,0,0
22273,3874,2025-05-12 10:41:00,10,978,1,España,Ucrania,0,12.53,0,0
33594,1350,2025-05-12 10:47:00,10,889,1,España,India,0,146.24,0,0
22935,7297,2025-05-12 11:00:00,11,245,1,España,Vietnam,0,79.05,0,0
37107,3300,2025-05-12 11:10:00,11,1158,1,España,Ucrania,1,46.45,0,0
34395,5302,2025-05-12 11:13:00,11,1088,1,España,Rusia,1,29.62,0,0
33258,3929,2025-05-12 11:19:00,11,186,1,España,Rusia,1,33.43,0,0
7724,97,2025-05-12 11:23:00,11,848,1,España,Alemania,1,60.68,1,0
7878,6254,2025-05-12 11:27:00,11,278,0,España,Brasil,1,59.87,0,0
16225,2070,2025-05-12 11:40:00,11,214,1,España,Francia,1,23.14,0,0
13310,4235,2025-05-12 12:40:00,12,847,1,España,Brasil,1,7.21,0,0
582,8355,2025-05-12 12:47:00,12,277,1,España,México,0,11.47,0,0
33698,5588,2025-05-12 12:47:00,12,703,1,España,Alemania,1,451.44,0,0
25438,8874,2025-05-12 13:00:00,13,499,1,España,Nigeria,1,17.02,0,0
2876,6111,2025-05-12 13:00:00,13,996,1,España,Japón,1,68.63,0,0
20734,9063,2025-05-12 13:12:00,13,313,1,España,Rusia,0,132.01,0,0
38458,138,2025-05-12 13:21:00,13,222,0,España,Alemania,1,182.91,0,0
44075,447,2025-05-12 13:28:00,13,1201,1,España,Reino Unido,1,112.44,0,0
34700,4858,2025-05-12 13:48:00,13,1109,1,España,Reino Unido,1,201.47,0,0
26852,4048,2025-05-12 13:49:00,13,802,1,España,Italia,1,27.33,0,0
25715,4099,2025-05-12 14:26:00,14,1355,0,España,Vietnam,1,47.21,1,1
9493,7859,2025-05-12 14:38:00,14,702,1,España,Italia,1,92.65,1,0
25443,364,2025-05-12 15:11:00,15,858,1,España,Ucrania,0,108.72,0,0
33552,1209,2025-05-12 15:11:00,15,310,0,España,Rusia,1,120.15,0,0
35696,2413,2025-05-12 15:23:00,15,928,1,España,India,1,38.26,1,0
38786,56,2025-05-12 15:36:00,15,980,1,España,México,1,31.6,0,0
27875,3477,2025-05-12 15:39:00,15,644,1,España,Francia,0,9.08,0,0
25452,6636,2025-05-12 16:07:00,16,227,1,España,Francia,1,31.93,1,0
10410,3758,2025-05-12 16:07:00,16,946,1,España,Ucrania,1,10.23,0,0
37060,9375,2025-05-12 16:08:00,16,823,1,España,Nigeria,0,19.16,0,0
9206,4446,2025-05-12 16:37:00,16,1495,0,España,México,1,53.61,0,0
21355,3739,2025-05-12 16:37:00,16,1346,1,España,México,1,53.36,0,0
39892,2016,2025-05-12 16:38:00,16,923,1,España,México,1,12.17,0,0
21534,5195,2025-05-12 16:46:00,16,1280,1,España,Bangladesh,1,13.97,0,0
3074,2696,2025-05-12 16:48:00,16,1056,1,España,India,0,55.25,0,0
7443,4495,2025-05-12 16:51:00,16,974,1,España,España,0,22.98,0,0
23756,5851,2025-05-12 17:08:00,17,262,1,España,Rusia,1,47.46,0,0
34818,2073,2025-05-12 17:14:00,17,538,1,España,Japón,1,25.33,0,0
25353,8946,2025-05-12 17:21:00,17,128,1,España,Francia,1,54.39,0,0
42667,2981,2025-05-12 17:32:00,17,953,1,España,Reino Unido,1,35.27,0,0
5324,5534,2025-05-12 17:39:00,17,54,0,España,Portugal,0,64.8,0,0
27042,1262,2025-05-12 17:42:00,17,1292,1,España,Italia,0,93.3,0,0
29016,6440,2025-05-12 18:01:00,18,133,1,España,Alemania,1,12.02,0,0
37435,5585,2025-05-12 18:06:00,18,132,1,España,Francia,0,49.99,0,0
1275,480,2025-05-12 18:08:00,18,332,1,España,Nigeria,1,85.42,0,0
28733,1142,2025-05-12 18:28:00,18,139,1,España,Bangladesh,1,38.12,0,0
11349,195,2025-05-12 18:53:00,18,1362,1,España,Bangladesh,1,145.57,0,0
3545,9394,2025-05-12 19:04:00,19,395,1,España,Alemania,1,60.59,0,0
16597,3798,2025-05-12 19:07:00,19,794,1,España,Nigeria,1,29.03,0,0
23134,9687,2025-05-12 19:22:00,19,323,1,España,España,1,9.12,0,0
26330,7935,2025-05-12 19:27:00,19,566,1,España,Francia,1,51.0,0,0
49736,3736,2025-05-12 19:29:00,19,758,1,España,Francia,1,12.55,0,0
31668,2673,2025-05-12 19:34:00,19,1046,1,España,Rusia,1,101.66,0,0
9553,6583,2025-05-12 19:46:00,19,876,1,España,México,1,21.47,0,0
26886,5610,2025-05-12 19:56:00,19,1412,1,España,Japón,1,53.16,0,0
36004,9500,2025-05-12 20:01:00,20,121,1,España,Japón,1,18.42,0,0
45540,9599,2025-05-12 20:16:00,20,405,1,España,Vietnam,0,44.52,0,0
44556,8009,2025-05-12 20:17:00,20,608,1,España,Rusia,1,8.47,0,0
19328,3384,2025-05-12 20:24:00,20,557,1,España,México,0,55.36,0,0
17056,4730,2025-05-12 20:38:00,20,1444,0,España,India,1,196.66,0,0
42737,2463,2025-05-12 20:49:00,20,205,1,España,Reino Unido,0,218.03,0,0
46339,5605,2025-05-12 20:52:00,20,997,1,España,México,1,38.49,0,0
38513,2469,2025-05-12 20:54:00,20,372,1,España,Portugal,1,96.9,0,0
29855,1444,2025-05-12 20:56:00,20,417,1,España,Portugal,1,26.84,1,0
19588,9171,2025-05-12 21:13:00,21,1067,1,España,Vietnam,0,15.36,0,0
49245,908,2025-05-12 21:16:00,21,1383,1,España,Rusia,1,41.98,0,0
10868,175,2025-05-12 21:21:00,21,519,1,España,Nigeria,1,25.45,0,0
27638,8813,2025-05-12 21:27:00,21,934,1,España,Bangladesh,0,8.31,0,0
26087,8175,2025-05-12 21:32:00,21,956,1,España,Bangladesh,1,96.83,0,0
8375,1225,2025-05-12 21:33:00,21,1184,0,España,España,1,23.49,1,0
40884,7433,2025-05-12 21:33:00,21,885,1,España,Brasil,1,25.7,0,0
31728,534,2025-05-12 21:34:00,21,152,1,España,Rusia,1,35.82,0,0
10731,6875,2025-05-12 21:37:00,21,1255,1,España,Japón,1,46.34,0,0
36439,4622,2025-05-12 21:39:00,21,888,1,España,México,1,8.13,0,0
39604,922,2025-05-12 21:54:00,21,26,0,España,Brasil,0,8.18,0,0
37509,3529,2025-05-12 22:08:00,22,469,1,España,Francia,1,10.16,0,0
10932,870,2025-05-12 22:13:00,22,1174,1,España,México,1,49.89,0,0
13654,4297,2025-05-12 22:17:00,22,1179,1,España,Rusia,1,168.6,0,0
42822,5004,2025-05-12 22:26:00,22,818,1,España,Portugal,1,225.18,0,0
49298,7790,2025-05-12 22:30:00,22,548,1,España,Japón,0,89.51,0,0
24542,5688,2025-05-12 22:52:00,22,1129,1,España,Vietnam,1,40.72,1,0
37245,9313,2025-05-12 23:08:00,23,986,0,España,Bangladesh,0,73.37,0,0
44638,5824,2025-05-12 23:11:00,23,459,1,España,Brasil,0,27.58,0,0
34977,8302,2025-05-12 23:19:00,23,1061,1,España,Italia,1,50.84,0,0
28972,7895,2025-05-12 23:20:00,23,722,1,España,Rusia,1,125.98,0,0
12481,779,2025-05-12 23:23:00,23,368,1,España,Reino Unido,0,3.08,0,0
33259,2346,2025-05-12 23:27:00,23,15,1,España,España,1,178.6,1,0
31183,5456,2025-05-12 23:47:00,23,941,1,España,Portugal,0,36.79,0,0
26819,1169,2025-05-12 23:56:00,23,95,1,España,Nigeria,0,37.07,0,0
46130,197,2025-05-13 00:07:00,0,475,1,España,Alemania,1,55.98,0,0
33269,3074,2025-05-13 00:11:00,0,918,1,España,México,1,7.78,0,0
21697,5610,2025-05-13 00:11:00,0,1412,1,España,Japón,1,18.6,0,0
16119,3026,2025-05-13 00:13:00,0,812,0,España,Nigeria,1,4.98,0,0
6373,7247,2025-05-13 00:41:00,0,1372,1,España,Japón,1,218.94,0,0
37852,3747,2025-05-13 00:45:00,0,194,0,España,Japón,1,36.18,0,0
13736,4929,2025-05-13 00:48:00,0,211,1,España,Brasil,1,73.04,0,0
3821,3772,2025-05-13 00:55:00,0,832,1,España,Italia,0,59.96,0,0
43253,1267,2025-05-13 00:56:00,0,228,1,España,India,0,9.86,0,0
45535,1351,2025-05-13 01:01:00,1,1234,1,España,Ucrania,1,5.8,0,0
7837,2710,2025-05-13 01:27:00,1,768,1,España,Bangladesh,1,5.38,1,1
37126,4578,2025-05-13 01:45:00,1,928,1,España,Rusia,1,98.76,0,0
19183,4901,2025-05-13 01:51:00,1,1455,0,España,Nigeria,0,21.82,0,0
8646,6525,2025-05-13 01:55:00,1,127,1,España,Francia,1,2.0,0,0
43226,5142,2025-05-13 01:57:00,1,651,1,España,Brasil,1,21.54,0,0
4086,9347,2025-05-13 02:37:00,2,726,1,España,Nigeria,1,29.42,0,0
49208,3339,2025-05-13 02:37:00,2,516,1,España,España,0,13.2,0,0
6832,6288,2025-05-13 02:46:00,2,171,1,España,Portugal,1,6.76,0,0
25719,1099,2025-05-13 02:55:00,2,127,1,España,Reino Unido,1,177.88,0,0
8712,4035,2025-05-13 03:11:00,3,998,1,España,Brasil,1,9.02,0,0
25138,1538,2025-05-13 03:16:00,3,1184,1,España,Francia,1,86.74,0,0
1414,534,2025-05-13 03:19:00,3,152,1,España,India,1,7.13,0,0
8391,8536,2025-05-13 03:25:00,3,1392,1,España,Alemania,1,15.42,0,0
48571,4383,2025-05-13 03:26:00,3,274,1,España,México,0,58.1,0,0
44552,4309,2025-05-13 03:28:00,3,907,1,España,Japón,1,94.53,1,0
45870,4199,2025-05-13 03:31:00,3,505,1,España,Francia,1,30.41,0,0
27821,8859,2025-05-13 03:40:00,3,1088,0,España,Brasil,1,67.65,0,0
16513,763,2025-05-13 04:06:00,4,395,1,España,Portugal,0,72.79,0,0
18643,4977,2025-05-13 04:10:00,4,358,1,España,Portugal,0,37.67,0,0
21089,7003,2025-05-13 04:14:00,4,1189,1,España,México,1,43.66,0,0
696,3561,2025-05-13 04:27:00,4,514,1,España,Nigeria,1,3.05,0,0
46750,6627,2025-05-13 04:38:00,4,362,1,España,Bangladesh,1,8.06,1,1
6772,6685,2025-05-13 04:39:00,4,936,1,España,Nigeria,1,31.85,0,0
24325,7598,2025-05-13 04:55:00,4,1056,1,España,Portugal,1,38.09,0,0
42658,8082,2025-05-13 04:56:00,4,288,1,España,Brasil,1,17.72,0,0
40622,9961,2025-05-13 05:28:00,5,736,1,España,México,1,8.32,0,0
