id_transaccion,id_usuario,fecha,hora,dias_antiguedad_cuenta,email_verificado,categoria,importe,es_online,pais_emision,pais_pago,tipo_tarjeta,mismo_envio_facturacion,tipo_dispositivo,uso_vpn_proxy,paso_3d_secure,minutos_desde_ultima_tx,es_fraude
53070,4355,2025-06-23 07:30:00,7,84,1,Suscripciones,21.85,1,ES,ES,Crédito,1,Desktop,0,0,94506.0,0
87600,748,2025-06-23 07:38:00,7,1418,1,Supermercado,121.04,0,ES,ES,Crédito,1,Físico (TPV),0,0,19596.0,0
62993,8851,2025-06-23 07:40:00,7,359,1,Restaurante,2.55,1,DE,RU,Crédito,0,Móvil,0,0,26711.0,0
68124,9191,2025-06-23 07:40:00,7,684,1,Supermercado,73.63,0,ES,ES,Débito,1,Físico (TPV),0,0,24170.0,0
69380,9698,2025-06-23 07:40:00,7,939,1,Supermercado,13.61,1,ES,ES,Débito,0,Móvil,0,0,84680.0,0
31928,4072,2025-06-23 07:56:00,7,770,1,Restaurante,15.22,1,US,US,Débito,1,Desktop,0,0,1082.0,0
3452,2018,2025-06-23 07:59:00,7,723,1,Salud,15.1,1,PT,PT,Débito,1,Móvil,0,0,105119.0,0
17918,6924,2025-06-23 08:02:00,8,1057,1,Restaurante,19.75,0,US,US,Débito,1,Físico (TPV),0,0,1848.0,0
41966,7975,2025-06-23 08:25:00,8,1151,1,Supermercado,29.99,1,PT,PT,Débito,1,Móvil,0,0,17726.0,0
69228,5080,2025-06-23 08:28:00,8,927,1,Supermercado,93.7,1,ES,IT,Débito,1,Móvil,0,1,18776.0,0
76572,9367,2025-06-23 08:33:00,8,482,1,Suscripciones,8.72,0,US,US,Débito,1,Físico (TPV),0,0,31789.0,0
66178,6334,2025-06-23 08:43:00,8,1039,1,Salud,52.65,1,RU,RU,Prepago,1,Móvil,0,1,74409.0,0
12227,6310,2025-06-23 08:43:00,8,294,1,Supermercado,39.9,1,ES,ES,Débito,1,Móvil,0,0,59452.0,0
27040,6322,2025-06-23 08:52:00,8,639,1,Suscripciones,6.94,0,ES,ES,Crédito,1,Físico (TPV),0,0,4629.0,0
6235,4248,2025-06-23 09:04:00,9,696,1,Salud,90.34,1,ES,ES,Débito,1,Desktop,0,1,3150.0,0
45158,3142,2025-06-23 09:08:00,9,315,1,Electrónica,6.63,1,ES,ES,Débito,1,Móvil,0,0,17711.0,0
52317,7040,2025-06-23 09:21:00,9,334,1,Restaurante,47.39,0,DE,DE,Débito,1,Físico (TPV),0,0,43981.0,0
3396,1253,2025-06-23 09:26:00,9,1426,1,Supermercado,32.66,1,BR,BR,Prepago,1,Móvil,0,0,90432.0,0
2186,9527,2025-06-23 09:30:00,9,1266,1,Suscripciones,15.76,0,CN,CN,Crédito,1,Físico (TPV),0,0,131516.0,0
86077,4217,2025-06-23 09:31:00,9,1489,1,Electrónica,43.21,0,US,US,Crédito,1,Físico (TPV),0,0,20499.0,0
35658,9156,2025-06-23 09:39:00,9,886,1,Suscripciones,34.91,0,ES,ES,Prepago,1,Físico (TPV),0,0,15138.0,0
89537,6237,2025-06-23 09:45:00,9,379,1,Salud,52.47,1,ES,ES,Crédito,1,Móvil,0,1,54153.0,0
59415,1137,2025-06-23 09:46:00,9,10,1,Suscripciones,22.87,1,ES,US,Crédito,0,Móvil,0,0,14013.0,0
26868,1071,2025-06-23 09:48:00,9,398,1,Suscripciones,58.03,0,PT,PT,Débito,1,Físico (TPV),0,0,19494.0,0
10468,1016,2025-06-23 09:57:00,9,694,1,Suscripciones,92.79,1,ES,CN,Débito,1,Móvil,0,1,18799.0,0
45663,2284,2025-06-23 09:57:00,9,1166,1,Supermercado,72.34,0,ES,ES,Débito,1,Físico (TPV),0,0,70786.0,0
13624,7108,2025-06-23 10:00:00,10,664,1,Salud,58.71,0,ES,ES,Crédito,1,Físico (TPV),0,0,130374.0,0
28923,4341,2025-06-23 10:00:00,10,270,1,Electrónica,46.34,1,ES,ES,Débito,1,Desktop,0,0,16801.0,0
41261,1623,2025-06-23 10:00:00,10,1099,1,Suscripciones,6.27,0,US,US,Prepago,1,Físico (TPV),0,0,63873.0,0
94053,9302,2025-06-23 10:07:00,10,493,0,Suscripciones,3.27,1,FR,FR,Débito,1,Móvil,0,0,54781.0,0
7832,4234,2025-06-23 10:17:00,10,846,1,Supermercado,32.37,1,FR,FR,Crédito,1,Desktop,0,0,33651.0,0
60881,4390,2025-06-23 10:24:00,10,1284,1,Restaurante,19.47,1,ES,ES,Crédito,1,Móvil,0,0,77093.0,0
75567,5752,2025-06-23 10:26:00,10,997,1,Salud,4.33,0,BR,PT,Débito,1,Físico (TPV),0,0,17604.0,0
44601,4845,2025-06-23 10:30:00,10,670,1,Supermercado,36.46,1,ES,MX,Débito,1,Desktop,0,0,24218.0,0
95420,2328,2025-06-23 10:32:00,10,708,1,Supermercado,19.34,1,RU,RU,Crédito,0,Móvil,0,0,39075.0,0
95570,7898,2025-06-23 10:36:00,10,1217,1,Suscripciones,2.95,1,ES,ES,Débito,1,Móvil,1,0,81298.0,0
74337,7674,2025-06-23 10:39:00,10,385,0,Restaurante,7.07,0,FR,FR,Débito,1,Físico (TPV),0,0,24032.0,0
58987,9465,2025-06-23 10:39:00,10,989,1,Electrónica,10.3,0,DE,DE,Crédito,1,Físico (TPV),0,0,41828.0,0
4486,1034,2025-06-23 10:48:00,10,1422,1,Salud,6.66,1,JP,JP,Débito,0,Móvil,0,0,3364.0,0
54567,1885,2025-06-23 10:54:00,10,1368,1,Restaurante,16.68,0,ES,FR,Crédito,1,Físico (TPV),0,0,39938.0,0
34405,9588,2025-06-23 11:03:00,11,1015,1,Supermercado,69.27,1,US,US,Crédito,1,Móvil,0,1,8548.0,0
27595,185,2025-06-23 11:04:00,11,1403,1,Electrónica,45.74,1,IT,IT,Débito,1,Móvil,0,0,70829.0,0
28981,6601,2025-06-23 11:11:00,11,617,1,Supermercado,4.76,0,ES,ES,Prepago,1,Físico (TPV),0,0,37871.0,0
51772,4699,2025-06-23 11:20:00,11,913,1,Viajes,82.09,1,ES,ES,Crédito,1,Móvil,0,1,129397.0,0
97449,7185,2025-06-23 11:26:00,11,924,1,Electrónica,11.67,1,ES,ES,Crédito,0,Desktop,0,1,391.0,0
54092,5405,2025-06-23 11:31:00,11,760,1,Supermercado,0.7,1,US,US,Débito,1,Móvil,0,0,127479.0,0
7193,484,2025-06-23 11:39:00,11,423,1,Supermercado,48.45,1,ES,ES,Débito,0,Móvil,0,0,4313.0,0
78478,6231,2025-06-23 11:39:00,11,711,1,Suscripciones,34.44,1,ES,ES,Débito,1,Tablet,0,0,90395.0,0
43072,1405,2025-06-23 11:44:00,11,564,0,Electrónica,52.54,1,BR,BR,Débito,1,Tablet,0,0,7960.0,0
63031,5786,2025-06-23 11:46:00,11,1188,1,Supermercado,50.94,0,GB,GB,Prepago,1,Físico (TPV),0,0,70065.0,0
70572,1798,2025-06-23 11:47:00,11,539,1,Salud,16.46,1,ES,ES,Crédito,1,Móvil,0,0,51442.0,0
10492,9987,2025-06-23 11:56:00,11,998,1,Suscripciones,31.79,0,ES,ES,Débito,1,Físico (TPV),0,0,88690.0,0
10155,3494,2025-06-23 11:56:00,11,151,1,Viajes,90.9,0,IT,IT,Débito,1,Físico (TPV),0,0,78361.0,0
63845,6558,2025-06-23 12:00:00,12,768,1,Viajes,2.99,1,FR,FR,Débito,1,Móvil,0,1,87063.0,0
94835,9293,2025-06-23 12:19:00,12,23,1,Restaurante,5.91,0,ES,CN,Débito,1,Físico (TPV),0,0,34496.0,0
18316,2016,2025-06-23 12:23:00,12,229,1,Electrónica,13.15,0,ES,ES,Débito,1,Físico (TPV),0,0,10901.0,0
4788,3960,2025-06-23 12:37:00,12,390,1,Salud,18.19,1,FR,FR,Crédito,1,Móvil,0,0,41941.0,0
5873,5389,2025-06-23 12:40:00,12,577,1,Viajes,17.28,0,DE,DE,Crédito,1,Físico (TPV),0,0,35443.0,0
21829,4270,2025-06-23 12:54:00,12,1216,0,Supermercado,80.58,0,ES,ES,Débito,1,Físico (TPV),0,0,58972.0,0
86925,4062,2025-06-23 13:04:00,13,997,1,Suscripciones,10.21,1,ES,IT,Débito,1,Desktop,0,0,75343.0,0
64374,4950,2025-06-23 13:12:00,13,236,1,Restaurante,6.83,0,FR,FR,Débito,1,Físico (TPV),0,0,25531.0,0
78145,5676,2025-06-23 13:24:00,13,1360,1,Suscripciones,69.84,1,ES,ES,Débito,1,Desktop,0,0,77275.0,0
82926,505,2025-06-23 13:26:00,13,971,1,Supermercado,22.63,0,ES,ES,Débito,1,Físico (TPV),0,0,88628.0,0
76191,6876,2025-06-23 13:37:00,13,724,1,Restaurante,136.6,0,US,US,Prepago,1,Físico (TPV),0,0,103862.0,0
39688,959,2025-06-23 13:37:00,13,886,1,Suscripciones,12.96,1,ES,ES,Débito,1,Desktop,0,0,2397.0,0
58944,7104,2025-06-23 13:55:00,13,1136,1,Restaurante,19.77,1,ES,ES,Crédito,1,Móvil,0,0,69879.0,0
97608,1668,2025-06-23 13:57:00,13,654,1,Electrónica,4.18,0,ES,ES,Débito,1,Físico (TPV),0,0,57129.0,0
28037,1087,2025-06-23 13:57:00,13,963,1,Supermercado,8.19,1,US,US,Débito,1,Desktop,0,0,19992.0,0
42262,4277,2025-06-23 14:04:00,14,99,0,Supermercado,73.91,1,ES,ES,Crédito,1,Móvil,0,1,2819.0,0
34251,6407,2025-06-23 14:12:00,14,770,1,Restaurante,24.66,0,ES,ES,Débito,1,Físico (TPV),0,0,25817.0,0
19769,5137,2025-06-23 14:15:00,14,87,0,Electrónica,37.9,0,IT,IT,Débito,1,Físico (TPV),0,0,53883.0,0
37260,5618,2025-06-23 14:23:00,14,962,1,Restaurante,12.66,1,US,US,Crédito,1,Móvil,0,0,999999.0,0
63358,3998,2025-06-23 14:23:00,14,605,1,Electrónica,285.14,1,ES,ES,Débito,1,Móvil,0,0,20874.0,0
58237,4343,2025-06-23 14:37:00,14,1159,1,Restaurante,4.67,1,ES,ES,Crédito,1,Desktop,0,1,13801.0,0
96948,9021,2025-06-23 14:39:00,14,1061,1,Electrónica,12.53,1,ES,ES,Prepago,1,Móvil,0,0,28828.0,0
89230,9100,2025-06-23 14:40:00,14,1151,1,Suscripciones,11.54,1,ES,ES,Crédito,0,Desktop,0,0,31370.0,0
88982,3101,2025-06-23 14:44:00,14,773,1,Supermercado,165.8,1,ES,ES,Débito,1,Móvil,0,0,18564.0,0
89744,9082,2025-06-23 15:01:00,15,747,1,Supermercado,119.77,1,JP,JP,Crédito,0,Desktop,0,0,999999.0,0
95136,5463,2025-06-23 15:07:00,15,206,1,Supermercado,42.3,1,US,US,Débito,1,Móvil,0,0,34265.0,0
27698,9316,2025-06-23 15:16:00,15,1138,1,Supermercado,98.17,0,CN,PT,Débito,1,Físico (TPV),0,0,53169.0,0
58387,4389,2025-06-23 15:23:00,15,746,1,Restaurante,58.18,1,ES,ES,Crédito,1,Móvil,0,1,18248.0,0
79391,7788,2025-06-23 15:34:00,15,936,1,Salud,37.41,0,IT,MX,Crédito,1,Físico (TPV),0,0,13023.0,0
58494,7377,2025-06-23 15:36:00,15,1471,1,Suscripciones,8.38,0,ES,ES,Débito,1,Físico (TPV),0,0,99734.0,0
77535,6627,2025-06-23 15:38:00,15,968,1,Supermercado,2.63,1,US,US,Crédito,1,Móvil,0,1,25155.0,0
64513,4071,2025-06-23 15:38:00,15,424,1,Supermercado,22.88,1,ES,ES,Débito,1,Móvil,0,1,20783.0,0
8761,6238,2025-06-23 15:52:00,15,1437,1,Supermercado,59.62,1,ES,ES,Débito,1,Móvil,0,1,44367.0,0
82705,5419,2025-06-23 15:53:00,15,1094,1,Restaurante,61.41,0,MX,MX,Débito,1,Físico (TPV),0,0,21452.0,0
70292,4274,2025-06-23 15:53:00,15,1061,1,Viajes,16.09,1,ES,ES,Crédito,1,Desktop,0,0,137637.0,0
80043,9286,2025-06-23 16:04:00,16,904,0,Suscripciones,95.13,1,ES,ES,Débito,1,Móvil,0,0,65618.0,0
92196,2980,2025-06-23 16:13:00,16,614,1,Salud,76.98,1,GB,GB,Débito,1,Desktop,0,1,13524.0,0
4603,7564,2025-06-23 16:20:00,16,1237,1,Restaurante,144.77,1,ES,ES,Débito,1,Móvil,0,1,2619.0,0
32335,5414,2025-06-23 16:25:00,16,528,1,Salud,16.59,1,CN,CN,Prepago,0,Móvil,0,1,17803.0,0
53119,5939,2025-06-23 16:25:00,16,828,0,Restaurante,80.17,0,ES,ES,Crédito,1,Físico (TPV),0,0,34450.0,0
86849,9664,2025-06-23 16:33:00,16,344,0,Suscripciones,40.86,1,ES,ES,Prepago,0,Móvil,1,0,12964.0,0
22132,2677,2025-06-23 16:58:00,16,168,1,Suscripciones,197.79,1,ES,ES,Débito,1,Móvil,0,1,89564.0,0
18744,7049,2025-06-23 16:59:00,16,1255,1,Salud,1.94,0,BR,BR,Débito,1,Físico (TPV),0,0,126224.0,0
35162,4818,2025-06-23 17:00:00,17,1071,1,Restaurante,130.02,1,ES,ES,Débito,1,Desktop,0,1,6175.0,0
6136,3962,2025-06-23 17:04:00,17,1449,1,Restaurante,38.97,1,BR,BR,Débito,1,Móvil,0,0,13255.0,0
64962,530,2025-06-23 17:10:00,17,1332,1,Supermercado,25.01,0,JP,JP,Débito,1,Físico (TPV),0,0,45712.0,0
31623,4037,2025-06-23 17:12:00,17,694,1,Supermercado,15.47,1,ES,ES,Crédito,1,Móvil,0,0,7104.0,0
35265,7916,2025-06-23 17:16:00,17,1485,1,Restaurante,23.76,1,IT,IT,Débito,1,Móvil,0,0,20037.0,0
15462,5808,2025-06-23 17:28:00,17,506,1,Salud,100.13,0,ES,ES,Débito,1,Físico (TPV),0,0,30920.0,0
86493,5930,2025-06-23 17:30:00,17,597,1,Restaurante,4.86,1,RU,RU,Débito,1,Móvil,0,0,7308.0,0
77372,6964,2025-06-23 17:34:00,17,130,0,Supermercado,12.39,0,ES,ES,Débito,1,Físico (TPV),0,0,23986.0,0
53062,2171,2025-06-23 17:40:00,17,1201,1,Supermercado,138.06,1,ES,ES,Crédito,0,Móvil,0,1,15686.0,0
92133,7216,2025-06-23 17:45:00,17,807,1,Suscripciones,6.07,0,JP,JP,Débito,1,Físico (TPV),0,0,19541.0,0
23998,450,2025-06-23 17:46:00,17,675,1,Restaurante,8.87,1,ES,ES,Débito,1,Móvil,0,0,30949.0,0
2036,9100,2025-06-23 17:55:00,17,1151,1,Restaurante,5.27,0,US,US,Débito,1,Físico (TPV),0,0,195.0,0
66625,7321,2025-06-23 18:02:00,18,839,1,Supermercado,15.0,1,ES,ES,Crédito,1,Desktop,0,0,56925.0,0
86042,5173,2025-06-23 18:11:00,18,374,0,Suscripciones,18.86,0,BR,BR,Crédito,1,Físico (TPV),0,0,39446.0,0
5783,9314,2025-06-23 18:16:00,18,212,1,Viajes,11.83,1,ES,ES,Débito,1,Móvil,0,0,102059.0,0
15685,8347,2025-06-23 18:20:00,18,1414,1,Supermercado,28.4,0,ES,ES,Débito,1,Físico (TPV),0,0,23241.0,0
8697,7273,2025-06-23 18:31:00,18,40,1,Suscripciones,3.3,1,ES,ES,Débito,1,Móvil,0,0,76143.0,0
92880,1823,2025-06-23 18:32:00,18,619,0,Viajes,106.27,1,ES,ES,Débito,1,Desktop,0,0,54833.0,0
78342,902,2025-06-23 18:43:00,18,1298,0,Electrónica,24.98,1,ES,ES,Débito,1,Móvil,0,0,48778.0,0
96570,5473,2025-06-23 18:44:00,18,85,0,Supermercado,19.14,1,MX,MX,Débito,1,Móvil,0,0,48692.0,0
13404,6476,2025-06-23 19:12:00,19,909,1,Restaurante,22.93,1,BR,BR,Débito,1,Tablet,0,0,40146.0,0
25801,7095,2025-06-23 19:18:00,19,344,1,Restaurante,53.98,1,BR,BR,Débito,1,Móvil,0,1,127942.0,0
61012,449,2025-06-23 19:20:00,19,446,1,Salud,32.97,1,DE,DE,Crédito,1,Móvil,0,0,164845.0,0
71401,4735,2025-06-23 19:31:00,19,1067,1,Restaurante,10.64,0,MX,MX,Crédito,1,Físico (TPV),0,0,97559.0,0
78028,9749,2025-06-23 19:48:00,19,985,0,Restaurante,13.75,0,ES,ES,Crédito,1,Físico (TPV),0,0,32608.0,0
15536,6688,2025-06-23 19:49:00,19,7,1,Suscripciones,13.2,0,ES,ES,Débito,1,Físico (TPV),0,0,4409.0,0
13468,6505,2025-06-23 19:59:00,19,1198,1,Viajes,190.86,1,ES,ES,Débito,1,Móvil,0,1,65074.0,0
26820,5051,2025-06-23 20:02:00,20,1129,0,Suscripciones,4.63,1,DE,DE,Débito,1,Móvil,0,0,67254.0,0
56131,689,2025-06-23 20:03:00,20,318,1,Supermercado,29.43,0,ES,ES,Crédito,1,Físico (TPV),0,0,18002.0,0
59089,6625,2025-06-23 20:10:00,20,35,1,Supermercado,16.87,1,ES,ES,Crédito,1,Móvil,0,0,41922.0,0
7286,9076,2025-06-23 20:31:00,20,1168,0,Restaurante,30.14,1,US,BR,Crédito,1,Móvil,0,1,48887.0,0
91611,9388,2025-06-23 20:55:00,20,608,0,Supermercado,58.09,1,ES,ES,Débito,1,Móvil,0,0,91098.0,0
85917,7548,2025-06-23 20:56:00,20,731,1,Suscripciones,47.35,0,ES,ES,Débito,1,Físico (TPV),0,0,40599.0,0
74460,1763,2025-06-23 21:14:00,21,760,1,Supermercado,53.38,1,ES,ES,Débito,1,Desktop,0,1,3122.0,0
19496,5957,2025-06-23 21:16:00,21,1132,1,Supermercado,91.96,1,ES,ES,Crédito,1,Tablet,0,0,67796.0,0
209,6700,2025-06-23 21:16:00,21,744,1,Supermercado,14.54,1,JP,JP,Crédito,1,Desktop,0,0,2692.0,0
79823,2041,2025-06-23 21:17:00,21,996,1,Viajes,31.37,1,ES,ES,Crédito,0,Desktop,0,0,95238.0,0
58042,2172,2025-06-23 21:28:00,21,524,1,Restaurante,20.2,0,ES,ES,Prepago,1,Físico (TPV),0,0,52598.0,0
71977,5315,2025-06-23 21:31:00,21,1284,1,Electrónica,23.7,1,ES,ES,Crédito,1,Móvil,1,1,36107.0,0
88125,7891,2025-06-23 21:44:00,21,539,1,Suscripciones,7.53,1,ES,ES,Débito,1,Móvil,0,0,54366.0,0
91273,2456,2025-06-23 21:47:00,21,890,1,Supermercado,14.31,1,ES,ES,Débito,1,Tablet,0,0,243070.0,0
68031,6851,2025-06-23 21:50:00,21,393,1,Restaurante,36.68,0,FR,FR,Crédito,1,Físico (TPV),0,0,122626.0,0
42888,7122,2025-06-23 21:58:00,21,850,1,Restaurante,16.3,0,CN,CN,Crédito,1,Físico (TPV),0,0,128327.0,0
27849,609,2025-06-23 22:00:00,22,511,1,Suscripciones,57.99,0,ES,ES,Prepago,1,Físico (TPV),0,0,81910.0,0
78783,4395,2025-06-23 22:01:00,22,529,1,Suscripciones,4.0,1,MX,MX,Débito,0,Desktop,0,0,30362.0,0
10296,9454,2025-06-23 22:09:00,22,1260,1,Supermercado,16.05,1,US,US,Débito,1,Desktop,0,0,150088.0,0
9187,1204,2025-06-23 22:23:00,22,447,1,Supermercado,13.47,1,ES,ES,Crédito,1,Desktop,0,0,68526.0,0
19586,74,2025-06-23 22:28:00,22,465,1,Viajes,30.01,1,ES,ES,Débito,1,Desktop,0,0,56629.0,0
16789,8899,2025-06-23 22:30:00,22,577,1,Salud,3.07,0,GB,GB,Débito,1,Físico (TPV),0,0,100970.0,0
17572,3516,2025-06-23 22:36:00,22,1153,1,Restaurante,114.34,1,ES,ES,Débito,1,Desktop,0,0,99677.0,0
19497,3414,2025-06-23 22:41:00,22,494,1,Electrónica,11.26,1,ES,ES,Crédito,0,Desktop,0,0,37156.0,0
26821,7934,2025-06-23 22:43:00,22,1067,1,Supermercado,149.72,0,ES,ES,Crédito,1,Físico (TPV),0,0,10213.0,0
74016,9738,2025-06-23 22:48:00,22,561,1,Salud,34.73,1,ES,ES,Crédito,1,Móvil,0,0,3898.0,0
61094,7876,2025-06-23 22:55:00,22,1006,0,Electrónica,18.82,1,ES,ES,Crédito,0,Móvil,0,0,41760.0,1
23521,4710,2025-06-23 22:55:00,22,1224,1,Electrónica,15.03,0,ES,ES,Débito,1,Físico (TPV),0,0,40858.0,0
3255,2848,2025-06-23 22:57:00,22,1103,1,Supermercado,97.45,1,ES,ES,Crédito,1,Móvil,0,1,26614.0,0
67806,2104,2025-06-23 23:00:00,23,782,1,Supermercado,15.14,1,BR,BR,Débito,0,Móvil,0,0,35307.0,0
99810,1065,2025-06-23 23:17:00,23,584,1,Salud,260.53,1,ES,ES,Débito,1,Móvil,0,1,46411.0,0
68596,9686,2025-06-23 23:18:00,23,351,1,Supermercado,3.35,0,US,US,Débito,1,Físico (TPV),0,0,67770.0,0
23800,9304,2025-06-23 23:20:00,23,989,0,Restaurante,35.95,0,ES,ES,Débito,1,Físico (TPV),0,0,999999.0,0
98621,6843,2025-06-23 23:26:00,23,1442,1,Supermercado,14.67,1,ES,DE,Débito,1,Móvil,0,0,102815.0,0
32378,5587,2025-06-23 23:27:00,23,1470,1,Electrónica,10.2,1,ES,ES,Débito,0,Móvil,0,0,6630.0,0
35188,8705,2025-06-23 23:33:00,23,1157,1,Suscripciones,4.55,1,ES,ES,Crédito,1,Móvil,0,0,10039.0,0
85228,8375,2025-06-23 23:35:00,23,29,1,Viajes,30.48,0,ES,ES,Prepago,1,Físico (TPV),0,0,14141.0,0
33950,5226,2025-06-23 23:37:00,23,204,1,Supermercado,14.98,1,ES,ES,Débito,1,Móvil,1,0,73478.0,0
5246,7595,2025-06-23 23:41:00,23,738,1,Suscripciones,2.15,0,ES,ES,Débito,1,Físico (TPV),0,0,36521.0,0
60338,2416,2025-06-23 23:49:00,23,553,1,Restaurante,44.43,0,US,US,Crédito,1,Físico (TPV),0,0,4593.0,0
99653,6830,2025-06-24 00:02:00,0,351,1,Electrónica,16.42,1,ES,ES,Débito,1,Móvil,0,1,9764.0,0
47378,9224,2025-06-24 00:05:00,0,322,1,Electrónica,6.33,1,US,US,Débito,1,Móvil,0,0,37871.0,0
60048,5498,2025-06-24 00:14:00,0,852,0,Suscripciones,20.48,0,ES,ES,Débito,1,Físico (TPV),0,0,2079.0,0
88198,5876,2025-06-24 00:18:00,0,731,1,Supermercado,85.47,1,ES,BR,Débito,1,Móvil,0,0,50334.0,0
94418,2934,2025-06-24 00:23:00,0,638,1,Electrónica,44.16,1,GB,GB,Crédito,1,Móvil,0,0,39211.0,0
95921,4868,2025-06-24 00:25:00,0,1303,1,Supermercado,98.48,1,ES,ES,Débito,1,Desktop,1,1,16868.0,0
75614,9915,2025-06-24 00:37:00,0,1154,1,Supermercado,12.32,1,DE,DE,Débito,1,Móvil,0,0,49556.0,0
54860,1104,2025-06-24 00:38:00,0,1198,1,Suscripciones,25.98,0,GB,GB,Débito,1,Físico (TPV),0,0,26606.0,0
99278,4553,2025-06-24 00:39:00,0,1196,1,Supermercado,16.96,1,ES,ES,Débito,0,Desktop,0,0,42559.0,0
23601,5611,2025-06-24 00:40:00,0,102,1,Electrónica,219.46,1,ES,ES,Débito,1,Desktop,0,0,7278.0,0
9203,1611,2025-06-24 00:46:00,0,1349,0,Restaurante,14.46,0,ES,ES,Débito,1,Físico (TPV),0,0,22779.0,0
96818,1886,2025-06-24 00:50:00,0,129,1,Supermercado,11.74,0,ES,US,Crédito,1,Físico (TPV),0,0,100202.0,0
54112,6953,2025-06-24 00:56:00,0,737,0,Restaurante,64.14,0,DE,DE,Débito,1,Físico (TPV),0,0,3374.0,0
92598,6415,2025-06-24 01:24:00,1,265,1,Restaurante,6.73,1,ES,ES,Débito,1,Móvil,0,0,82110.0,0
44863,2490,2025-06-24 01:29:00,1,939,1,Supermercado,26.52,1,ES,ES,Débito,1,Móvil,0,0,80975.0,0
92735,9219,2025-06-24 01:34:00,1,1078,1,Supermercado,3.18,0,DE,DE,Débito,1,Físico (TPV),0,0,21147.0,0
78207,1835,2025-06-24 01:46:00,1,253,1,Electrónica,44.12,0,ES,ES,Prepago,1,Físico (TPV),0,0,85757.0,0
42720,6107,2025-06-24 01:46:00,1,1366,1,Suscripciones,6.49,1,ES,ES,Débito,1,Desktop,0,0,16778.0,0
38022,2285,2025-06-24 01:49:00,1,1397,1,Restaurante,80.88,1,ES,ES,Débito,1,Desktop,0,1,42237.0,0
92050,1842,2025-06-24 01:54:00,1,724,0,Supermercado,24.78,0,GB,GB,Crédito,1,Físico (TPV),0,0,111526.0,0
90950,2295,2025-06-24 01:56:00,1,253,1,Supermercado,134.28,0,DE,DE,Crédito,1,Físico (TPV),0,0,27122.0,0
25924,6674,2025-06-24 02:10:00,2,753,1,Supermercado,9.1,1,FR,FR,Débito,1,Móvil,0,0,69522.0,0
10491,8485,2025-06-24 02:14:00,2,809,0,Salud,26.83,1,ES,ES,Débito,1,Móvil,0,1,31063.0,0
45764,2830,2025-06-24 02:16:00,2,128,1,Suscripciones,1.93,0,FR,FR,Débito,1,Físico (TPV),0,0,29264.0,0
13931,958,2025-06-24 02:19:00,2,268,0,Supermercado,36.63,0,US,US,Crédito,1,Físico (TPV),0,0,2810.0,0
13947,322,2025-06-24 02:23:00,2,995,1,Suscripciones,9.91,1,ES,ES,Débito,1,Móvil,0,1,233242.0,0
55731,656,2025-06-24 02:25:00,2,1124,0,Suscripciones,31.81,0,ES,ES,Crédito,1,Físico (TPV),0,0,48360.0,0
54648,5565,2025-06-24 02:26:00,2,1053,1,Supermercado,22.02,1,ES,ES,Débito,0,Móvil,0,1,15355.0,0
32942,7178,2025-06-24 02:34:00,2,964,1,Suscripciones,49.35,1,GB,GB,Crédito,0,Móvil,0,0,23871.0,0
83125,7154,2025-06-24 02:40:00,2,54,1,Viajes,9.35,0,US,FR,Débito,1,Físico (TPV),0,0,88416.0,0
78149,49,2025-06-24 02:54:00,2,113,1,Suscripciones,54.26,1,US,US,Débito,1,Móvil,0,0,85342.0,0
82694,92,2025-06-24 02:56:00,2,657,1,Salud,20.94,1,CN,RU,Prepago,1,Móvil,1,0,49959.0,1
36327,665,2025-06-24 02:56:00,2,1450,1,Salud,10.52,0,US,US,Débito,1,Físico (TPV),0,0,7276.0,0
4362,394,2025-06-24 02:56:00,2,585,1,Restaurante,118.83,0,ES,ES,Débito,1,Físico (TPV),0,0,157410.0,0
30691,8849,2025-06-24 03:07:00,3,313,1,Restaurante,125.69,0,FR,FR,Crédito,1,Físico (TPV),0,0,38352.0,0
81993,5385,2025-06-24 03:08:00,3,1269,1,Supermercado,78.47,1,GB,GB,Débito,1,Tablet,0,1,4171.0,0
66173,1858,2025-06-24 03:16:00,3,940,1,Supermercado,2.19,1,IT,DE,Débito,1,Móvil,0,0,6443.0,1
51058,4913,2025-06-24 03:18:00,3,141,1,Supermercado,14.02,0,ES,ES,Crédito,1,Físico (TPV),0,0,26318.0,0
38905,5723,2025-06-24 03:23:00,3,233,1,Restaurante,25.23,1,ES,ES,Crédito,1,Móvil,0,0,5590.0,0
40677,6462,2025-06-24 03:25:00,3,673,1,Supermercado,52.65,1,IT,IT,Débito,0,Móvil,0,0,15966.0,0
37523,8263,2025-06-24 03:26:00,3,172,1,Supermercado,11.43,1,RU,RU,Débito,1,Móvil,0,1,29327.0,0
12231,3447,2025-06-24 03:28:00,3,189,1,Supermercado,9.37,1,ES,ES,Débito,1,Móvil,0,0,13756.0,0
65950,5776,2025-06-24 03:41:00,3,1311,1,Suscripciones,27.25,0,ES,ES,Débito,1,Físico (TPV),0,0,44521.0,0
72472,225,2025-06-24 03:59:00,3,801,1,Restaurante,35.15,0,FR,FR,Débito,1,Físico (TPV),0,0,5037.0,0
79791,4608,2025-06-24 04:03:00,4,714,1,Supermercado,7.14,1,FR,FR,Débito,1,Móvil,1,0,108640.0,1
